inventory_id,film_id,store_id,title,description,release_year,rental_rate,rating,store_manager_first_name,store_manager_last_name,store_address,store_city,store_district
331,73,2,"BINGO TALENTED","A Touching Tale of a Girl And a Crocodile who must Discover a Waitress in Nigeria",2006,2.99,PG-13,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
332,73,2,"BINGO TALENTED","A Touching Tale of a Girl And a Crocodile who must Discover a Waitress in Nigeria",2006,2.99,PG-13,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
333,73,2,"BINGO TALENTED","A Touching Tale of a Girl And a Crocodile who must Discover a Waitress in Nigeria",2006,2.99,PG-13,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
337,74,2,"BIRCH ANTITRUST","A Fanciful Panorama of a Husband And a Pioneer who must Outgun a Dog in A Baloon",2006,4.99,PG,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
338,74,2,"BIRCH ANTITRUST","A Fanciful Panorama of a Husband And a Pioneer who must Outgun a Dog in A Baloon",2006,4.99,PG,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
339,75,2,"BIRD INDEPENDENCE","A Thrilling Documentary of a Car And a Student who must Sink a Hunter in The Canadian Rockies",2006,4.99,G,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
340,75,2,"BIRD INDEPENDENCE","A Thrilling Documentary of a Car And a Student who must Sink a Hunter in The Canadian Rockies",2006,4.99,G,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
341,75,2,"BIRD INDEPENDENCE","A Thrilling Documentary of a Car And a Student who must Sink a Hunter in The Canadian Rockies",2006,4.99,G,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
349,77,2,"BIRDS PERDITION","A Boring Story of a Womanizer And a Pioneer who must Face a Dog in California",2006,4.99,G,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
350,77,2,"BIRDS PERDITION","A Boring Story of a Womanizer And a Pioneer who must Face a Dog in California",2006,4.99,G,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
354,78,2,"BLACKOUT PRIVATE","A Intrepid Yarn of a Pastry Chef And a Mad Scientist who must Challenge a Secret Agent in Ancient Japan",2006,2.99,PG,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
355,78,2,"BLACKOUT PRIVATE","A Intrepid Yarn of a Pastry Chef And a Mad Scientist who must Challenge a Secret Agent in Ancient Japan",2006,2.99,PG,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
356,78,2,"BLACKOUT PRIVATE","A Intrepid Yarn of a Pastry Chef And a Mad Scientist who must Challenge a Secret Agent in Ancient Japan",2006,2.99,PG,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
357,78,2,"BLACKOUT PRIVATE","A Intrepid Yarn of a Pastry Chef And a Mad Scientist who must Challenge a Secret Agent in Ancient Japan",2006,2.99,PG,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
361,79,2,"BLADE POLISH","A Thoughtful Character Study of a Frisbee And a Pastry Chef who must Fight a Dentist in The First Manned Space Station",2006,0.99,PG-13,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
362,79,2,"BLADE POLISH","A Thoughtful Character Study of a Frisbee And a Pastry Chef who must Fight a Dentist in The First Manned Space Station",2006,0.99,PG-13,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
363,79,2,"BLADE POLISH","A Thoughtful Character Study of a Frisbee And a Pastry Chef who must Fight a Dentist in The First Manned Space Station",2006,0.99,PG-13,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
377,83,2,"BLUES INSTINCT","A Insightful Documentary of a Boat And a Composer who must Meet a Forensic Psychologist in An Abandoned Fun House",2006,2.99,G,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
378,83,2,"BLUES INSTINCT","A Insightful Documentary of a Boat And a Composer who must Meet a Forensic Psychologist in An Abandoned Fun House",2006,2.99,G,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
383,85,2,"BONNIE HOLOCAUST","A Fast-Paced Story of a Crocodile And a Robot who must Find a Moose in Ancient Japan",2006,0.99,G,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
384,85,2,"BONNIE HOLOCAUST","A Fast-Paced Story of a Crocodile And a Robot who must Find a Moose in Ancient Japan",2006,0.99,G,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
385,85,2,"BONNIE HOLOCAUST","A Fast-Paced Story of a Crocodile And a Robot who must Find a Moose in Ancient Japan",2006,0.99,G,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
386,85,2,"BONNIE HOLOCAUST","A Fast-Paced Story of a Crocodile And a Robot who must Find a Moose in Ancient Japan",2006,0.99,G,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
391,86,2,"BOOGIE AMELIE","A Lacklusture Character Study of a Husband And a Sumo Wrestler who must Succumb a Technical Writer in The Gulf of Mexico",2006,4.99,R,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
392,86,2,"BOOGIE AMELIE","A Lacklusture Character Study of a Husband And a Sumo Wrestler who must Succumb a Technical Writer in The Gulf of Mexico",2006,4.99,R,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
393,86,2,"BOOGIE AMELIE","A Lacklusture Character Study of a Husband And a Sumo Wrestler who must Succumb a Technical Writer in The Gulf of Mexico",2006,4.99,R,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
394,86,2,"BOOGIE AMELIE","A Lacklusture Character Study of a Husband And a Sumo Wrestler who must Succumb a Technical Writer in The Gulf of Mexico",2006,4.99,R,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
395,88,2,"BORN SPINAL","A Touching Epistle of a Frisbee And a Husband who must Pursue a Student in Nigeria",2006,4.99,PG,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
396,88,2,"BORN SPINAL","A Touching Epistle of a Frisbee And a Husband who must Pursue a Student in Nigeria",2006,4.99,PG,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
397,88,2,"BORN SPINAL","A Touching Epistle of a Frisbee And a Husband who must Pursue a Student in Nigeria",2006,4.99,PG,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
398,88,2,"BORN SPINAL","A Touching Epistle of a Frisbee And a Husband who must Pursue a Student in Nigeria",2006,4.99,PG,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
402,89,2,"BORROWERS BEDAZZLED","A Brilliant Epistle of a Teacher And a Sumo Wrestler who must Defeat a Man in An Abandoned Fun House",2006,0.99,G,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
403,89,2,"BORROWERS BEDAZZLED","A Brilliant Epistle of a Teacher And a Sumo Wrestler who must Defeat a Man in An Abandoned Fun House",2006,0.99,G,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
404,89,2,"BORROWERS BEDAZZLED","A Brilliant Epistle of a Teacher And a Sumo Wrestler who must Defeat a Man in An Abandoned Fun House",2006,0.99,G,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
408,90,2,"BOULEVARD MOB","A Fateful Epistle of a Moose And a Monkey who must Confront a Lumberjack in Ancient China",2006,0.99,R,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
409,90,2,"BOULEVARD MOB","A Fateful Epistle of a Moose And a Monkey who must Confront a Lumberjack in Ancient China",2006,0.99,R,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
410,90,2,"BOULEVARD MOB","A Fateful Epistle of a Moose And a Monkey who must Confront a Lumberjack in Ancient China",2006,0.99,R,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
415,91,2,"BOUND CHEAPER","A Thrilling Panorama of a Database Administrator And a Astronaut who must Challenge a Lumberjack in A Baloon",2006,0.99,PG,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
416,91,2,"BOUND CHEAPER","A Thrilling Panorama of a Database Administrator And a Astronaut who must Challenge a Lumberjack in A Baloon",2006,0.99,PG,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
417,91,2,"BOUND CHEAPER","A Thrilling Panorama of a Database Administrator And a Astronaut who must Challenge a Lumberjack in A Baloon",2006,0.99,PG,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
418,91,2,"BOUND CHEAPER","A Thrilling Panorama of a Database Administrator And a Astronaut who must Challenge a Lumberjack in A Baloon",2006,0.99,PG,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
421,92,2,"BOWFINGER GABLES","A Fast-Paced Yarn of a Waitress And a Composer who must Outgun a Dentist in California",2006,4.99,NC-17,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
422,92,2,"BOWFINGER GABLES","A Fast-Paced Yarn of a Waitress And a Composer who must Outgun a Dentist in California",2006,4.99,NC-17,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
423,93,2,"BRANNIGAN SUNRISE","A Amazing Epistle of a Moose And a Crocodile who must Outrace a Dog in Berlin",2006,4.99,PG,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
424,93,2,"BRANNIGAN SUNRISE","A Amazing Epistle of a Moose And a Crocodile who must Outrace a Dog in Berlin",2006,4.99,PG,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
425,93,2,"BRANNIGAN SUNRISE","A Amazing Epistle of a Moose And a Crocodile who must Outrace a Dog in Berlin",2006,4.99,PG,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
430,95,2,"BREAKFAST GOLDFINGER","A Beautiful Reflection of a Student And a Student who must Fight a Moose in Berlin",2006,4.99,G,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
431,95,2,"BREAKFAST GOLDFINGER","A Beautiful Reflection of a Student And a Student who must Fight a Moose in Berlin",2006,4.99,G,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
432,95,2,"BREAKFAST GOLDFINGER","A Beautiful Reflection of a Student And a Student who must Fight a Moose in Berlin",2006,4.99,G,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
440,97,2,"BRIDE INTRIGUE","A Epic Tale of a Robot And a Monkey who must Vanquish a Man in New Orleans",2006,0.99,G,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
441,97,2,"BRIDE INTRIGUE","A Epic Tale of a Robot And a Monkey who must Vanquish a Man in New Orleans",2006,0.99,G,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
448,99,2,"BRINGING HYSTERICAL","A Fateful Saga of a A Shark And a Technical Writer who must Find a Woman in A Jet Boat",2006,2.99,PG,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
449,99,2,"BRINGING HYSTERICAL","A Fateful Saga of a A Shark And a Technical Writer who must Find a Woman in A Jet Boat",2006,2.99,PG,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
450,99,2,"BRINGING HYSTERICAL","A Fateful Saga of a A Shark And a Technical Writer who must Find a Woman in A Jet Boat",2006,2.99,PG,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
455,100,2,"BROOKLYN DESERT","A Beautiful Drama of a Dentist And a Composer who must Battle a Sumo Wrestler in The First Manned Space Station",2006,4.99,R,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
456,100,2,"BROOKLYN DESERT","A Beautiful Drama of a Dentist And a Composer who must Battle a Sumo Wrestler in The First Manned Space Station",2006,4.99,R,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
461,101,2,"BROTHERHOOD BLANKET","A Fateful Character Study of a Butler And a Technical Writer who must Sink a Astronaut in Ancient Japan",2006,0.99,R,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
462,101,2,"BROTHERHOOD BLANKET","A Fateful Character Study of a Butler And a Technical Writer who must Sink a Astronaut in Ancient Japan",2006,0.99,R,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
463,102,2,"BUBBLE GROSSE","A Awe-Inspiring Panorama of a Crocodile And a Moose who must Confront a Girl in A Baloon",2006,4.99,R,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
464,102,2,"BUBBLE GROSSE","A Awe-Inspiring Panorama of a Crocodile And a Moose who must Confront a Girl in A Baloon",2006,4.99,R,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
469,103,2,"BUCKET BROTHERHOOD","A Amazing Display of a Girl And a Womanizer who must Succumb a Lumberjack in A Baloon Factory",2006,4.99,PG,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
470,103,2,"BUCKET BROTHERHOOD","A Amazing Display of a Girl And a Womanizer who must Succumb a Lumberjack in A Baloon Factory",2006,4.99,PG,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
471,103,2,"BUCKET BROTHERHOOD","A Amazing Display of a Girl And a Womanizer who must Succumb a Lumberjack in A Baloon Factory",2006,4.99,PG,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
472,103,2,"BUCKET BROTHERHOOD","A Amazing Display of a Girl And a Womanizer who must Succumb a Lumberjack in A Baloon Factory",2006,4.99,PG,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
473,104,2,"BUGSY SONG","A Awe-Inspiring Character Study of a Secret Agent And a Boat who must Find a Squirrel in The First Manned Space Station",2006,2.99,G,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
474,104,2,"BUGSY SONG","A Awe-Inspiring Character Study of a Secret Agent And a Boat who must Find a Squirrel in The First Manned Space Station",2006,2.99,G,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
475,104,2,"BUGSY SONG","A Awe-Inspiring Character Study of a Secret Agent And a Boat who must Find a Squirrel in The First Manned Space Station",2006,2.99,G,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
478,105,2,"BULL SHAWSHANK","A Fanciful Drama of a Moose And a Squirrel who must Conquer a Pioneer in The Canadian Rockies",2006,0.99,NC-17,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
479,105,2,"BULL SHAWSHANK","A Fanciful Drama of a Moose And a Squirrel who must Conquer a Pioneer in The Canadian Rockies",2006,0.99,NC-17,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
480,105,2,"BULL SHAWSHANK","A Fanciful Drama of a Moose And a Squirrel who must Conquer a Pioneer in The Canadian Rockies",2006,0.99,NC-17,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
483,107,2,"BUNCH MINDS","A Emotional Story of a Feminist And a Feminist who must Escape a Pastry Chef in A MySQL Convention",2006,2.99,G,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
484,107,2,"BUNCH MINDS","A Emotional Story of a Feminist And a Feminist who must Escape a Pastry Chef in A MySQL Convention",2006,2.99,G,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
489,109,2,"BUTTERFLY CHOCOLAT","A Fateful Story of a Girl And a Composer who must Conquer a Husband in A Shark Tank",2006,0.99,G,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
490,109,2,"BUTTERFLY CHOCOLAT","A Fateful Story of a Girl And a Composer who must Conquer a Husband in A Shark Tank",2006,0.99,G,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
491,109,2,"BUTTERFLY CHOCOLAT","A Fateful Story of a Girl And a Composer who must Conquer a Husband in A Shark Tank",2006,0.99,G,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
492,109,2,"BUTTERFLY CHOCOLAT","A Fateful Story of a Girl And a Composer who must Conquer a Husband in A Shark Tank",2006,0.99,G,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
497,111,2,"CADDYSHACK JEDI","A Awe-Inspiring Epistle of a Woman And a Madman who must Fight a Robot in Soviet Georgia",2006,0.99,NC-17,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
498,111,2,"CADDYSHACK JEDI","A Awe-Inspiring Epistle of a Woman And a Madman who must Fight a Robot in Soviet Georgia",2006,0.99,NC-17,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
499,111,2,"CADDYSHACK JEDI","A Awe-Inspiring Epistle of a Woman And a Madman who must Fight a Robot in Soviet Georgia",2006,0.99,NC-17,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
500,111,2,"CADDYSHACK JEDI","A Awe-Inspiring Epistle of a Woman And a Madman who must Fight a Robot in Soviet Georgia",2006,0.99,NC-17,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
505,112,2,"CALENDAR GUNFIGHT","A Thrilling Drama of a Frisbee And a Lumberjack who must Sink a Man in Nigeria",2006,4.99,NC-17,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
506,112,2,"CALENDAR GUNFIGHT","A Thrilling Drama of a Frisbee And a Lumberjack who must Sink a Man in Nigeria",2006,4.99,NC-17,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
507,112,2,"CALENDAR GUNFIGHT","A Thrilling Drama of a Frisbee And a Lumberjack who must Sink a Man in Nigeria",2006,4.99,NC-17,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
508,113,2,"CALIFORNIA BIRDS","A Thrilling Yarn of a Database Administrator And a Robot who must Battle a Database Administrator in Ancient India",2006,4.99,NC-17,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
509,113,2,"CALIFORNIA BIRDS","A Thrilling Yarn of a Database Administrator And a Robot who must Battle a Database Administrator in Ancient India",2006,4.99,NC-17,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
510,113,2,"CALIFORNIA BIRDS","A Thrilling Yarn of a Database Administrator And a Robot who must Battle a Database Administrator in Ancient India",2006,4.99,NC-17,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
511,113,2,"CALIFORNIA BIRDS","A Thrilling Yarn of a Database Administrator And a Robot who must Battle a Database Administrator in Ancient India",2006,4.99,NC-17,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
516,114,2,"CAMELOT VACATION","A Touching Character Study of a Woman And a Waitress who must Battle a Pastry Chef in A MySQL Convention",2006,0.99,NC-17,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
517,114,2,"CAMELOT VACATION","A Touching Character Study of a Woman And a Waitress who must Battle a Pastry Chef in A MySQL Convention",2006,0.99,NC-17,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
518,114,2,"CAMELOT VACATION","A Touching Character Study of a Woman And a Waitress who must Battle a Pastry Chef in A MySQL Convention",2006,0.99,NC-17,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
522,115,2,"CAMPUS REMEMBER","A Astounding Drama of a Crocodile And a Mad Cow who must Build a Robot in A Jet Boat",2006,2.99,R,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
523,115,2,"CAMPUS REMEMBER","A Astounding Drama of a Crocodile And a Mad Cow who must Build a Robot in A Jet Boat",2006,2.99,R,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
524,115,2,"CAMPUS REMEMBER","A Astounding Drama of a Crocodile And a Mad Cow who must Build a Robot in A Jet Boat",2006,2.99,R,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
525,115,2,"CAMPUS REMEMBER","A Astounding Drama of a Crocodile And a Mad Cow who must Build a Robot in A Jet Boat",2006,2.99,R,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
528,116,2,"CANDIDATE PERDITION","A Brilliant Epistle of a Composer And a Database Administrator who must Vanquish a Mad Scientist in The First Manned Space Station",2006,2.99,R,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
529,116,2,"CANDIDATE PERDITION","A Brilliant Epistle of a Composer And a Database Administrator who must Vanquish a Mad Scientist in The First Manned Space Station",2006,2.99,R,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
530,116,2,"CANDIDATE PERDITION","A Brilliant Epistle of a Composer And a Database Administrator who must Vanquish a Mad Scientist in The First Manned Space Station",2006,2.99,R,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
531,116,2,"CANDIDATE PERDITION","A Brilliant Epistle of a Composer And a Database Administrator who must Vanquish a Mad Scientist in The First Manned Space Station",2006,2.99,R,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
536,117,2,"CANDLES GRAPES","A Fanciful Character Study of a Monkey And a Explorer who must Build a Astronaut in An Abandoned Fun House",2006,4.99,NC-17,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
537,117,2,"CANDLES GRAPES","A Fanciful Character Study of a Monkey And a Explorer who must Build a Astronaut in An Abandoned Fun House",2006,4.99,NC-17,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
542,118,2,"CANYON STOCK","A Thoughtful Reflection of a Waitress And a Feminist who must Escape a Squirrel in A Manhattan Penthouse",2006,0.99,R,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
543,118,2,"CANYON STOCK","A Thoughtful Reflection of a Waitress And a Feminist who must Escape a Squirrel in A Manhattan Penthouse",2006,0.99,R,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
547,119,2,"CAPER MOTIONS","A Fateful Saga of a Moose And a Car who must Pursue a Woman in A MySQL Convention",2006,0.99,G,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
548,119,2,"CAPER MOTIONS","A Fateful Saga of a Moose And a Car who must Pursue a Woman in A MySQL Convention",2006,0.99,G,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
549,119,2,"CAPER MOTIONS","A Fateful Saga of a Moose And a Car who must Pursue a Woman in A MySQL Convention",2006,0.99,G,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
550,119,2,"CAPER MOTIONS","A Fateful Saga of a Moose And a Car who must Pursue a Woman in A MySQL Convention",2006,0.99,G,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
557,121,2,"CAROL TEXAS","A Astounding Character Study of a Composer And a Student who must Overcome a Composer in A Monastery",2006,2.99,PG,Jon,Stephens,"28 MySQL Boulevard",Woodridge,QLD
